metID,metName,metFormula,metComp
panClostridium_innocuum_12dgr141_c,"1,2-Diacyl-sn-glycerol (ditetradec-7-enoyl, n-C14:1)",C31H56O5,c
panClostridium_innocuum_12dgr160_c,"1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)",C35H68O5,c
panClostridium_innocuum_12dgr161_c,"1,2-Diacyl-sn-glycerol (dihexadec-9-enoyl, n-C16:1)",C35H64O5,c
panClostridium_innocuum_12dgr180_c,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",C39H76O5,c
panClostridium_innocuum_12dgr180_u,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",C39H76O5,u
panClostridium_innocuum_12dgr181_c,"1,2-Diacyl-sn-glycerol (dioctadec-11-enoyl, n-C18:1)",C39H72O5,c
panClostridium_innocuum_12dihdglyc_c,"1,2-Diisoheptadecanoyl-sn-glycerol",C37H72O5,c
panClostridium_innocuum_12dipdglyc_c,"1,2-Diisopentadecanoyl-sn-glycerol",C33H64O5,c
panClostridium_innocuum_12ditdglyc_c,"1,2-Diisotetradecanoyl-sn-glycerol",C31H60O5,c
panClostridium_innocuum_12dixdglyc_c,"1,2-Diisohexadecanoyl-sn-glycerol",C35H68O5,c
panClostridium_innocuum_12m3hmyrsACP_c,12-methyl-3-hydroxy-tetra-decanoyl-ACP,C26H49N2O9PRS,c
panClostridium_innocuum_12m3htridecACP_c,12-methyl-3-hydroxy-tridecanoyl-ACP,C25H47N2O9PRS,c
panClostridium_innocuum_12m3omyrsACP_c,12-methyl-3-oxo-tetra-decanoyl-ACP,C26H47N2O9PRS,c
panClostridium_innocuum_12m3otridecACP_c,12-methyl-3-oxo-tridecanoyl-ACP,C25H45N2O9PRS,c
panClostridium_innocuum_12mmyrsACP_c,12-methyl-tetra-decanoyl-ACP,C26H49N2O8PRS,c
panClostridium_innocuum_12mtmrs2eACP_c,12-methyl-trans-tetra-dec-2-enoyl-ACP,C26H47N2O8PRS,c
panClostridium_innocuum_12mtridecACP_c,12-methyl-tridecanoyl-ACP,C25H47N2O8PRS,c
panClostridium_innocuum_13dpg_c,3-Phospho-D-glyceroyl phosphate,C3H4O10P2,c
panClostridium_innocuum_13m3hmyrsACP_c,13-methyl-3-hydroxy-tetra-decanoyl-ACP,C26H49N2O9PRS,c
panClostridium_innocuum_13m3omyrsACP_c,13-methyl-3-oxo-tetra-decanoyl-ACP,C26H47N2O9PRS,c
panClostridium_innocuum_13mmyrsACP_c,13-methyl-tetra-decanoyl-ACP,C26H49N2O8PRS,c
panClostridium_innocuum_13mtmrs2eACP_c,13-methyl-trans-tetra-dec-2-enoyl-ACP,C26H47N2O8PRS,c
panClostridium_innocuum_14m3hpalmACP_c,14-methyl-3-hydroxy-hexa-decanoyl-ACP,C28H53N2O9PRS,c
panClostridium_innocuum_14m3hpentdecACP_c,14-methyl-3-hydroxy-pentadecanoyl-ACP,C27H51N2O9PRS,c
panClostridium_innocuum_14m3opalmACP_c,14-methyl-3-oxo-hexa-decanoyl-ACP,C28H51N2O9PRS,c
panClostridium_innocuum_14m3opentdecACP_c,14-methyl-3-oxo-pentadecanoyl-ACP,C27H49N2O9PRS,c
panClostridium_innocuum_14mpalmACP_c,14-methyl-hexa-decanoyl-ACP,C28H53N2O8PRS,c
panClostridium_innocuum_14mpentdecACP_c,14-methyl-pentadecanoyl-ACP,C27H51N2O8PRS,c
panClostridium_innocuum_14mtpalm2eACP_c,14-methyl-trans-hexa-dec-2-enoyl-ACP,C28H51N2O8PRS,c
panClostridium_innocuum_15m3hpalmACP_c,15-methyl-3-hydroxy-hexa-decanoyl-ACP,C28H53N2O9PRS,c
panClostridium_innocuum_15m3opalmACP_c,15-methyl-3-oxo-hexa-decanoyl-ACP,C28H51N2O9PRS,c
panClostridium_innocuum_15mpalmACP_c,15-methyl-hexa-decanoyl-ACP,C28H53N2O8PRS,c
panClostridium_innocuum_15mtpalm2eACP_c,15-methyl-trans-hexa-dec-2-enoyl-ACP,C28H51N2O8PRS,c
panClostridium_innocuum_1agpe120_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0),C17H36NO7P1,c
panClostridium_innocuum_1agpe140_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0),C19H40NO7P1,c
panClostridium_innocuum_1agpe141_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1),C19H38NO7P1,c
panClostridium_innocuum_1agpe160_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0),C21H44NO7P1,c
panClostridium_innocuum_1agpe161_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1),C21H42NO7P1,c
panClostridium_innocuum_1agpe180_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0),C23H48NO7P1,c
panClostridium_innocuum_1agpe181_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1),C23H46NO7P1,c
panClostridium_innocuum_1agpg120_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0),C18H36O9P1,c
panClostridium_innocuum_1agpg140_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0),C20H40O9P1,c
panClostridium_innocuum_1agpg141_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1),C20H38O9P1,c
panClostridium_innocuum_1agpg160_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),C22H44O9P1,c
panClostridium_innocuum_1agpg161_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1),C22H42O9P1,c
panClostridium_innocuum_1agpg180_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),C24H48O9P1,c
panClostridium_innocuum_1agpg181_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1),C24H46O9P1,c
panClostridium_innocuum_1aihpdecg3p_c,"1-anteisoheptadecanoyl-sn-glycerol 3-phosphate (14-methyl-hexadecanoyl, anteiso-C17)",C20H39O7P,c
panClostridium_innocuum_1aipdecg3p_c,"1-anteisopentadecanoyl-sn-glycerol 3-phosphate (12-methyl-tetradecanoyl, anteiso-C15)",C18H36O7P,c
panClostridium_innocuum_1ddecg3p_c,1-acyl-sn-glycerol 3-phosphate(2-),C15H29O7P1,c
panClostridium_innocuum_1hdec9eg3p_c,1-hexadec-9-enoyl-sn-glycerol 3-phosphate,C19H35O7P1,c
panClostridium_innocuum_1hdecg3p_c,1-hexadecanoyl-sn-glycerol 3-phosphate,C19H37O7P1,c
panClostridium_innocuum_1ihdecg3p_c,"1-isohexadecanoyl-sn-glycerol 3-phosphate (14-methyl-pentadecanoyl, iso-C16)",C19H38O7P,c
panClostridium_innocuum_1ihpdecg3p_c,"1-isoheptadecanoyl-sn-glycerol 3-phosphate (15-methyl-hexadecanoyl, iso-C17)",C20H39O7P,c
panClostridium_innocuum_1ipdecg3p_c,"1-isopentadecanoyl-sn-glycerol 3-phosphate (13-methyl-tetradecanoyl, iso-C15)",C18H36O7P,c
panClostridium_innocuum_1itdecg3p_c,"1-isotetradecanoyl-sn-glycerol 3-phosphate (12-methyl-tridecanoyl, iso-C14)",C17H34O7P,c
panClostridium_innocuum_1odec11eg3p_c,1-octadec-11-enoyl-sn-glycerol 3-phosphate,C21H39O7P1,c
panClostridium_innocuum_1odecg3p_c,1-octadecanoyl-sn-glycerol 3-phosphate,C21H41O7P1,c
panClostridium_innocuum_1pyr5c_c,1-Pyrroline-5-carboxylate,C5H6NO2,c
panClostridium_innocuum_1tdec7eg3p_c,1-tetradec-7-enoyl-sn-glycerol 3-phosphate,C17H31O7P1,c
panClostridium_innocuum_1tdecg3p_c,1-tetradecanoyl-sn-glycerol 3-phosphate,C17H33O7P1,c
panClostridium_innocuum_23dhdp_c,"2,3-Dihydrodipicolinate",C7H5NO4,c
panClostridium_innocuum_23dhmb_c,"(R)-2,3-Dihydroxy-3-methylbutanoate",C5H9O4,c
panClostridium_innocuum_23dhmp_c,"(R)-2,3-Dihydroxy-3-methylpentanoate",C6H11O4,c
panClostridium_innocuum_25aics_c,(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate,C13H15N4O12P,c
panClostridium_innocuum_26dap_LL_c,"LL-2,6-Diaminoheptanedioate",C7H14N2O4,c
panClostridium_innocuum_26dap_M_c,"meso-2,6-Diaminoheptanedioate",C7H14N2O4,c
panClostridium_innocuum_26dap_M_u,"meso-2,6-Diaminoheptanedioate",C7H14N2O4,u
panClostridium_innocuum_2agpe120_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0),C17H36NO7P1,c
panClostridium_innocuum_2agpe140_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0),C19H40NO7P1,c
panClostridium_innocuum_2agpe141_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1),C19H38NO7P1,c
panClostridium_innocuum_2agpe160_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0),C21H44NO7P1,c
panClostridium_innocuum_2agpe161_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1),C21H42NO7P1,c
panClostridium_innocuum_2agpe180_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0),C23H48NO7P1,c
panClostridium_innocuum_2agpe181_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1),C23H46NO7P1,c
panClostridium_innocuum_2agpg120_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0),C18H36O9P1,c
panClostridium_innocuum_2agpg140_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0),C20H40O9P1,c
panClostridium_innocuum_2agpg141_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1),C20H38O9P1,c
panClostridium_innocuum_2agpg160_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),C22H44O9P1,c
panClostridium_innocuum_2agpg161_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1),C22H42O9P1,c
panClostridium_innocuum_2agpg180_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),C24H48O9P1,c
panClostridium_innocuum_2agpg181_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1),C24H46O9P1,c
panClostridium_innocuum_2ahbut_c,(S)-2-Aceto-2-hydroxybutanoate,C6H9O4,c
panClostridium_innocuum_2aobut_c,L-2-amino-3-oxobutanoic acid,C4H7NO3,c
panClostridium_innocuum_2dda7p_c,2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate,C7H10O10P,c
panClostridium_innocuum_2ddecg3p_c,2-dodecanoyl-sn-glycerol 3-phosphate,C15H30O7P1,c
panClostridium_innocuum_2ddg6p_c,2-Dehydro-3-deoxy-D-gluconate 6-phosphate,C6H8O9P,c
panClostridium_innocuum_2dhp_c,2-Dehydropantoate,C6H9O4,c
panClostridium_innocuum_2dmmq8_c,2-Demethylmenaquinone 8,C50H70O2,c
panClostridium_innocuum_2dmmq8_u,2-Demethylmenaquinone 8,C50H70O2,u
panClostridium_innocuum_2dmmql8_c,2-Demethylmenaquinol 8,C50H72O2,c
panClostridium_innocuum_2dr1p_c,2-Deoxy-D-ribose 1-phosphate,C5H9O7P,c
panClostridium_innocuum_2dr5p_c,2-deoxy-D-ribose 5-phosphate(2-),C5H9O7P,c
panClostridium_innocuum_2h3oppan_c,2-Hydroxy-3-oxopropanoate,C3H3O4,c
panClostridium_innocuum_2hdec9eg3p_c,2-hexadec-9-enoyl-sn-glycerol 3-phosphate,C19H36O7P1,c
panClostridium_innocuum_2hdecg3p_c,2-hexadecanoyl-sn-glycerol 3-phosphate,C19H38O7P1,c
panClostridium_innocuum_2hmc_c,2-Hydroxymuconate,C6H4O5,c
panClostridium_innocuum_2ippm_c,2-Isopropylmaleate,C7H8O4,c
panClostridium_innocuum_2maacoa_c,2-methylacetoacetyl-CoA(4-),C26H38N7O18P3S,c
panClostridium_innocuum_2mahmp_c,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate,C6H8N3O7P2,c
panClostridium_innocuum_2mb2coa_c,2-methylcrotonoyl-CoA(4-),C26H38N7O17P3S,c
panClostridium_innocuum_2mbcoa_c,2-methylbutanoyl-CoA(4-),C26H40N7O17P3S,c
panClostridium_innocuum_2mbutACP_c,"2-methylbutanoyl-ACP,2-methylbutyryl-ACP",C16H29N2O8PRS,c
panClostridium_innocuum_2me4p_c,2-C-methyl-D-erythritol 4-phosphate,C5H11O7P,c
panClostridium_innocuum_2mecdp_c,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate",C5H10O9P2,c
panClostridium_innocuum_2mop_c,2-methyl-3-oxopropanoate,C4H5O3,c
panClostridium_innocuum_2mp2coa_c,2-Methylprop-2-enoyl-CoA,C25H36N7O17P3S,c
panClostridium_innocuum_2mpropACP_c,"2-methylpropionyl-ACP,isobutyryl-ACP",C15H27N2O8PRS,c
panClostridium_innocuum_2obut_c,2-Oxobutanoate,C4H5O3,c
panClostridium_innocuum_2odec11eg3p_c,2-octadec-11-enoyl-sn-glycerol 3-phosphate,C21H40O7P1,c
panClostridium_innocuum_2odecg3p_c,2-octadecanoyl-sn-glycerol 3-phosphate,C21H42O7P1,c
panClostridium_innocuum_2ohph_c,2-Octaprenyl-6-hydroxyphenol,C46H70O2,c
panClostridium_innocuum_2ombzl_c,"2-Octaprenyl-6-methoxy-1,4-benzoquinol",C47H72O3,c
panClostridium_innocuum_2omhmbl_c,"2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol",C48H74O4,c
panClostridium_innocuum_2ommbl_c,"2-Octaprenyl-3-methyl-6-methoxy- 1,4-benzoquinol",C48H74O3,c
panClostridium_innocuum_2omph_c,2-Octaprenyl-6-methoxyphenol,C47H72O2,c
panClostridium_innocuum_2oph_c,2-Octaprenylphenol,C46H70O,c
panClostridium_innocuum_2p4c2me_c,2-phospho-4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol,C14H22N3O17P3,c
panClostridium_innocuum_2pg_c,D-Glycerate 2-phosphate,C3H4O7P,c
panClostridium_innocuum_2pglyc_c,2-phosphonatoglycolate(3-),C2H2O6P,c
panClostridium_innocuum_2shchc_c,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",C11H10O6,c
panClostridium_innocuum_2tdec7eg3p_c,2-tetradec-7-enoyl-sn-glycerol 3-phosphate,C17H32O7P1,c
panClostridium_innocuum_2tdecg3p_c,2-tetradecanoyl-sn-glycerol 3-phosphate,C17H34O7P1,c
panClostridium_innocuum_34hpp_c,3-(4-hydroxyphenyl)pyruvate,C9H7O4,c
panClostridium_innocuum_3c2hmp_c,3-Carboxy-2-hydroxy-4-methylpentanoate,C7H10O5,c
panClostridium_innocuum_3c3hmp_c,3-Carboxy-3-hydroxy-4-methylpentanoate,C7H10O5,c
panClostridium_innocuum_3c4mop_c,3-Carboxy-4-methyl-2-oxopentanoate,C7H8O5,c
panClostridium_innocuum_3dhgulnp_c,3-keto-L-gulonate-6-phosphate,C6H8O10P,c
panClostridium_innocuum_3dhq_c,3-Dehydroquinate,C7H9O6,c
panClostridium_innocuum_3dhsk_c,3-Dehydroshikimate,C7H7O5,c
panClostridium_innocuum_3h3mop_c,(R)-3-Hydroxy-3-methyl-2-oxopentanoate,C6H9O4,c
panClostridium_innocuum_3haACP_c,(3R)-3-Hydroxyacyl-[acyl-carrier protein],C15H27N2O9PRS,c
panClostridium_innocuum_3hadpcoa_c,(3S)-3-Hydroxyadipyl-CoA,C27H39N7O20P3S,c
panClostridium_innocuum_3hbcoa_c,(S)-3-hydroxybutanoyl-CoA(4-),C25H38N7O18P3S,c
panClostridium_innocuum_3hcddec5eACP_c,(R)-3-hydroxy-cis-dodec-5-enoyl-[acyl-carrier protein],C23H41N2O9PRS,c
panClostridium_innocuum_3hcmrs7eACP_c,(R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein],C25H45N2O9PRS,c
panClostridium_innocuum_3hcvac11eACP_c,(R)-3-hydroxy-cis-vacc-11-enoyl-[acyl-carrier protein],C29H53N2O9PRS,c
panClostridium_innocuum_3hdcoa_c,(S)-3-Hydroxydecanoyl-CoA,C31H50N7O18P3S,c
panClostridium_innocuum_3hddcoa_c,(S)-3-Hydroxydodecanoyl-CoA,C33H54N7O18P3S,c
panClostridium_innocuum_3hddecACP_c,(R)-3-Hydroxydodecanoyl-[acyl-carrier protein],C23H43N2O9PRS,c
panClostridium_innocuum_3hdecACP_c,(R)-3-Hydroxydecanoyl-[acyl-carrier protein],C21H39N2O9PRS,c
panClostridium_innocuum_3hhcoa_c,(S)-3-Hydroxyhexanoyl-CoA,C27H42N7O18P3S,c
panClostridium_innocuum_3hhdcoa_c,(S)-3-Hydroxyhexadecanoyl-CoA,C37H62N7O18P3S,c
panClostridium_innocuum_3hhexACP_c,(R)-3-Hydroxyhexanoyl-[acyl-carrier protein],C17H31N2O9PRS,c
panClostridium_innocuum_3hmbcoa_c,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA(4-)",C26H40N7O18P3S,c
panClostridium_innocuum_3hmp_c,3-hydroxy-2-methylpropanoate,C4H7O3,c
panClostridium_innocuum_3hmrsACP_c,(R)-3-Hydroxytetradecanoyl-[acyl-carrier protein],C25H47N2O9PRS,c
panClostridium_innocuum_3hocoa_c,(S)-3-Hydroxyoctanoyl-CoA,C29H46N7O18P3S,c
panClostridium_innocuum_3hoctACP_c,(R)-3-Hydroxyoctanoyl-[acyl-carrier protein],C19H35N2O9PRS,c
panClostridium_innocuum_3hoctaACP_c,(R)-3-Hydroxyoctadecanoyl-[acyl-carrier protein],C29H55N2O9PRS,c
panClostridium_innocuum_3hpalmACP_c,R-3-hydroxypalmitoyl-[acyl-carrier protein],C27H51N2O9PRS,c
panClostridium_innocuum_3htdcoa_c,(S)-3-Hydroxytetradecanoyl-CoA,C35H58N7O18P3S,c
panClostridium_innocuum_3ig3p_c,C-(3-Indolyl)-glycerol 3-phosphate,C11H12NO6P,c
panClostridium_innocuum_3mbutACP_c,"3-methylbutanoyl-ACP,isovaleryl-ACP",C16H29N2O8PRS,c
panClostridium_innocuum_3mob_c,3-methyl-2-oxobutanoate,C5H7O3,c
panClostridium_innocuum_3mop_c,3-methyl-2-oxopentanoate,C6H9O3,c
panClostridium_innocuum_3odcoa_c,3-Oxodecanoyl-CoA,C31H48N7O18P3S,c
panClostridium_innocuum_3oddcoa_c,3-Oxododecanoyl-CoA,C33H52N7O18P3S,c
panClostridium_innocuum_3oddecACP_c,3-Oxododecanoyl-[acyl-carrier protein],C23H41N2O9PRS,c
panClostridium_innocuum_3odecACP_c,3-Oxodecanoyl-[acyl-carrier protein],C21H37N2O9PRS,c
panClostridium_innocuum_3ohcoa_c,3-Oxohexanoyl-CoA,C27H40N7O18P3S,c
panClostridium_innocuum_3ohdcoa_c,3-oxopalmitoyl-CoA(4-),C37H60N7O18P3S,c
panClostridium_innocuum_3ohexACP_c,3-Oxohexanoyl-[acyl-carrier protein],C17H29N2O9PRS,c
panClostridium_innocuum_3omrsACP_c,3-Oxotetradecanoyl-[acyl-carrier protein],C25H45N2O9PRS,c
panClostridium_innocuum_3oocoa_c,3-Oxooctanoyl-CoA,C29H44N7O18P3S,c
panClostridium_innocuum_3ooctACP_c,3-Oxooctanoyl-[acyl-carrier protein],C19H33N2O9PRS,c
panClostridium_innocuum_3ooctdACP_c,3-Oxooctadecanoyl-[acyl-carrier protein],C29H53N2O9PRS,c
panClostridium_innocuum_3opalmACP_c,3-Oxohexadecanoyl-[acyl-carrier protein],C27H49N2O9PRS,c
panClostridium_innocuum_3ophb_c,3-Octaprenyl-4-hydroxybenzoate,C47H69O3,c
panClostridium_innocuum_3otdcoa_c,3-Oxotetradecanoyl-CoA,C35H56N7O18P3S,c
panClostridium_innocuum_3pg_c,3-Phospho-D-glycerate,C3H4O7P,c
panClostridium_innocuum_3php_c,3-phosphonatooxypyruvate(3-),C3H2O7P,c
panClostridium_innocuum_3psme_c,5-O-(1-Carboxyvinyl)-3-phosphoshikimate,C10H9O10P,c
panClostridium_innocuum_4abut_c,4-Aminobutanoate,C4H9NO2,c
panClostridium_innocuum_4abutn_c,4-Aminobutanal,C4H10NO,c
panClostridium_innocuum_4ahmmp_c,4-Amino-5-hydroxymethyl-2-methylpyrimidine,C6H9N3O,c
panClostridium_innocuum_4ampm_c,4-Amino-2-methyl-5-phosphomethylpyrimidine,C6H8N3O4P,c
panClostridium_innocuum_4c2me_c,4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol,C14H23N3O14P2,c
panClostridium_innocuum_4h2oglt_c,4-hydroxy-2-oxoglutarate(2-),C5H4O6,c
panClostridium_innocuum_4hba_c,4-Hydroxy-benzyl alcohol,C7H8O2,c
panClostridium_innocuum_4hbz_c,4-hydroxybenzoate,C7H5O3,c
panClostridium_innocuum_4hbz_u,4-hydroxybenzoate,C7H5O3,u
panClostridium_innocuum_4hthr_c,4-Hydroxy-L-threonine,C4H9NO4,c
panClostridium_innocuum_4m3hhexACP_c,4-methyl-3-hydroxy-hexanoyl-ACP,C18H33N2O9PRS,c
panClostridium_innocuum_4m3hpentACP_c,4-methyl-3-hydroxy-pentanoyl-ACP,C17H31N2O9PRS,c
panClostridium_innocuum_4m3ohexACP_c,4-methyl-3-oxo-hexanoyl-ACP,C18H31N2O9PRS,c
panClostridium_innocuum_4m3opentACP_c,4-methyl-3-oxo-pentanoyl-ACP,C17H29N2O9PRS,c
panClostridium_innocuum_4mhetz_c,4-Methyl-5-(2-hydroxyethyl)-thiazole,C6H9NOS,c
panClostridium_innocuum_4mhexACP_c,4-methyl-hexanoyl-ACP,C18H33N2O8PRS,c
panClostridium_innocuum_4mop_c,4-methyl-2-oxopentanoate,C6H9O3,c
panClostridium_innocuum_4mpentACP_c,4-methyl-pentanoyl-ACP,C17H31N2O8PRS,c
panClostridium_innocuum_4mpetz_c,4-Methyl-5-(2-phosphoethyl)-thiazole,C6H8NO4PS,c
panClostridium_innocuum_4mthex2eACP_c,4-methyl-trans-hex-2-enoyl-ACP,C18H31N2O8PRS,c
panClostridium_innocuum_4pasp_c,4-Phospho-L-aspartate,C4H6NO7P,c
panClostridium_innocuum_4per_c,4-Phospho-D-erythronate,C4H6O8P,c
panClostridium_innocuum_4ppan_c,D-4-Phosphopantothenate,C9H15NO8P,c
panClostridium_innocuum_4ppcys_c,N-((R)-4-Phosphopantothenoyl)-L-cysteine,C12H20N2O9PS,c
panClostridium_innocuum_5aizc_c,5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate,C9H11N3O9P,c
panClostridium_innocuum_5dpmev_c,(R)-5-Diphosphomevalonate,C6H10O10P2,c
panClostridium_innocuum_5drib_c,5-deoxyribose,C5H10O4,c
panClostridium_innocuum_5fthf_c,5-formyltetrahydrofolate(2-),C20H21N7O7,c
panClostridium_innocuum_5m3hhexACP_c,5-methyl-3-hydroxy-hexanoyl-ACP,C18H33N2O9PRS,c
panClostridium_innocuum_5m3ohexACP_c,5-methyl-3-oxo-hexanoyl-ACP,C18H31N2O9PRS,c
panClostridium_innocuum_5mdr1p_c,5-Methylthio-5-deoxy-D-ribose 1-phosphate,C6H11O7PS,c
panClostridium_innocuum_5mdru1p_c,5-Methylthio-5-deoxy-D-ribulose 1-phosphate,C6H11O7PS,c
panClostridium_innocuum_5mhexACP_c,5-methyl-hexanoyl-ACP,C18H33N2O8PRS,c
panClostridium_innocuum_5mta_c,5-Methylthioadenosine,C11H15N5O3S,c
panClostridium_innocuum_5mthex2eACP_c,5-methyl-trans-hex-2-enoyl-ACP,C18H31N2O8PRS,c
panClostridium_innocuum_5mthf_c,5-Methyltetrahydrofolate,C20H24N7O6,c
panClostridium_innocuum_5mthglu_c,5_Methyltetrahydropteroyltri_L_glutamate,C25H34N8O12,c
panClostridium_innocuum_5mtr_c,5-Methylthio-D-ribose,C6H12O4S,c
panClostridium_innocuum_5pmev_c,(R)-5-phosphonatomevalonate(3-),C6H10O7P,c
panClostridium_innocuum_5prdmbz_c,"N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole",C14H17N2O7P,c
panClostridium_innocuum_6m3hheptACP_c,6-methyl-3-hydroxy-heptanoyl-ACP,C19H35N2O9PRS,c
panClostridium_innocuum_6m3hocACP_c,6-methyl-3-hydroxy-octanoyl-ACP,C20H37N2O9PRS,c
panClostridium_innocuum_6m3oheptACP_c,6-methyl-3-oxo-heptanoyl-ACP,C19H33N2O9PRS,c
panClostridium_innocuum_6m3oocACP_c,6-methyl-3-oxo-octanoyl-ACP,C20H35N2O9PRS,c
panClostridium_innocuum_6mheptACP_c,6-methyl-heptanoyl-ACP,C19H35N2O8PRS,c
panClostridium_innocuum_6mocACP_c,6-methyl-octanoyl-ACP,C20H37N2O8PRS,c
panClostridium_innocuum_6mtoct2eACP_c,6-methyl-trans-oct-2-enoyl-ACP,C20H35N2O8PRS,c
panClostridium_innocuum_6pgc_c,6-Phospho-D-gluconate,C6H10O10P,c
panClostridium_innocuum_6pgg_c,"6-Phospho-beta-D-glucosyl-(1,4)-D-glucose",C12H21O14P,c
panClostridium_innocuum_6pgl_c,"6-phospho-D-glucono-1,5-lactone",C6H9O9P,c
panClostridium_innocuum_7m3hocACP_c,7-methyl-3-hydroxy-octanoyl-ACP,C20H37N2O9PRS,c
panClostridium_innocuum_7m3oocACP_c,7-methyl-3-oxo-octanoyl-ACP,C20H35N2O9PRS,c
panClostridium_innocuum_7mocACP_c,7-methyl-octanoyl-ACP,C20H37N2O8PRS,c
panClostridium_innocuum_7mtoct2eACP_c,7-methyl-trans-oct-2-enoyl-ACP,C20H35N2O8PRS,c
panClostridium_innocuum_8m3hdcaACP_c,8-methyl-3-hydroxy-decanoyl-ACP,C22H41N2O9PRS,c
panClostridium_innocuum_8m3hnonACP_c,8-methyl-3-hydroxy-nonanoyl-ACP,C21H39N2O9PRS,c
panClostridium_innocuum_8m3odcaACP_c,8-methyl-3-oxo-decanoyl-ACP,C22H39N2O9PRS,c
panClostridium_innocuum_8m3ononACP_c,8-methyl-3-oxo-nonanoyl-ACP,C21H37N2O9PRS,c
panClostridium_innocuum_8mdcaACP_c,8-methyl-decanoyl-ACP,C22H41N2O8PRS,c
panClostridium_innocuum_8mnonACP_c,8-methyl-nonanoyl-ACP,C21H39N2O8PRS,c
panClostridium_innocuum_8mtdec2eACP_c,8-methyl-trans-dec-2-enoyl-ACP,C22H39N2O8PRS,c
panClostridium_innocuum_9m3hdcaACP_c,9-methyl-3-hydroxy-decanoyl-ACP,C22H41N2O9PRS,c
panClostridium_innocuum_9m3odcaACP_c,9-methyl-3-oxo-decanoyl-ACP,C22H39N2O9PRS,c
panClostridium_innocuum_9mdcaACP_c,9-methyl-decanoyl-ACP,C22H41N2O8PRS,c
panClostridium_innocuum_9mtdec2eACP_c,9-methyl-trans-dec-2-enoyl-ACP,C22H39N2O8PRS,c
panClostridium_innocuum_ACP_c,acyl carrier protein,C11H21N2O7PRS,c
panClostridium_innocuum_HC00695_c,S-Succinyldihydrolipoamide,C12H20NO4S2,c
panClostridium_innocuum_HC01104_c,4-nitrophenyl phosphate(2-),C6H4NO6P,c
panClostridium_innocuum_Largn_c,L-Arogenate,C10H12NO5,c
panClostridium_innocuum_PGP_c,Peptidoglycan polymer (n subunits),C39H64N8O19X,c
panClostridium_innocuum_PGPm1_c,Peptidoglycan polymer (n-1 subunits),X,c
panClostridium_innocuum_aacald_c,Aminoacetaldehyde,C2H6NO,c
panClostridium_innocuum_aacoa_c,Acetoacetyl-CoA,C25H36N7O18P3S,c
panClostridium_innocuum_ab6p3hxl_c,D-arabino-6-Phospho-hex-3-ulose,C6H11O9P,c
panClostridium_innocuum_abt_c,L-arabinitol,C5H12O5,c
